perm_id,block_type,shader_type,spf1,spf2,material_path,hit_count,unique_nif_count
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\huntingrifle\flutedbarrel.bgsm",8,8
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\railroadrifle\railroadspike.bgsm",8,8
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_3fdc284e15592405be680fa8b56598e10ff8c7fd",8,8
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_81ffbc4827535d48f615a0ba02b7653d1a877dc8",8,8
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_8c3a28b14917686abdbc27e4be9893ac9d26c133",8,8
dd0fd6e3a15ef930e4d23b6d0093359a524cbf46,BSLightingShaderProperty,0,2353005056,129,"materials\architecture\buildings\edgetrimmarble01.bgsm",8,8
dd39246aa93776cebc17eedbded60130a2d0b276,BSEffectShaderProperty,0,3758096448,1073741872,"materials\effects\ambient\ambbeam.bgem",8,8
dfa9a40b7b752c4ce80d67eaa0533e07de8aae5b,BSLightingShaderProperty,0,2353005056,1,"materials\architecture\buildings\edgetrim01.bgsm",8,8
e72aa98198cad4885cf65dc006a161314b26c31b,BSLightingShaderProperty,0,2151678464,1,"materials\setdressing\paintingsgeneric\paintingcanvaslt.bgsm",8,8
e72aa98198cad4885cf65dc006a161314b26c31b,BSLightingShaderProperty,0,2151678464,1,"materials\setdressing\paintingsgeneric\paintingcanvasltswap.bgsm",8,8
ec92625bbdf49bb71222950c1cb45f58a7303fe3,BSLightingShaderProperty,1,2151678595,161,"tex_ffc60c94a4f9afd48bee6a7a8a85986a9ac08a80",8,8
fc81cb4f720f1706415c774c6421d16822382337,BSLightingShaderProperty,0,2151677952,33,"materials\architecture\buildings\brickredcornerdecal01.bgsm",8,8
fc81cb4f720f1706415c774c6421d16822382337,BSLightingShaderProperty,0,2151677952,33,"materials\architecture\buildings\hightech\hittechmetallobby02.bgsm",8,8
fc81cb4f720f1706415c774c6421d16822382337,BSLightingShaderProperty,0,2151677952,33,"materials\architecture\buildings\rooftarpaperunique01.bgsm",8,8
fc81cb4f720f1706415c774c6421d16822382337,BSLightingShaderProperty,0,2151677952,33,"materials\interiors\building\bldceilinggrn01alpha.bgsm",8,8
fc81cb4f720f1706415c774c6421d16822382337,BSLightingShaderProperty,0,2151677952,33,"materials\interiors\steamt\bricksteamt02calcify01alpha.bgsm",8,8
fc81cb4f720f1706415c774c6421d16822382337,BSLightingShaderProperty,0,2151677952,33,"materials\interiors\steamt\mudground03.bgsm",8,8
fc81cb4f720f1706415c774c6421d16822382337,BSLightingShaderProperty,0,2151677952,33,"materials\interiors\steamt\mudground03alpha.bgsm",8,8
fc81cb4f720f1706415c774c6421d16822382337,BSLightingShaderProperty,0,2151677952,33,"materials\landscape\rockslabtrim.bgsm",8,8
753b3855dffcaee588542abc74c367b72b24b873,BSLightingShaderProperty,0,2151678473,33,"materials\shared\cagemesh01.bgsm",8,7
75ccd0fbffcc9d7c7a8491109c18b13f4faa3b08,BSLightingShaderProperty,0,2353004553,41,"tex_0a69b110db3a7d6e846869bd87a20a1f9161db40",8,7
8512d7ab3a8b74bf88e4e77b5b724014879184fb,BSLightingShaderProperty,1,2353005185,1,"materials\interiors\institute\institutemetal01a.bgsm",8,7
85655154dba1807d80bd29600f9d82ade5e1880d,BSLightingShaderProperty,0,2151677952,1,"materials\landscape\roads\sidewalktrim01.bgsm",8,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\props\smithingtools\smithingtoolhammer01.bgsm",8,7
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\actors\powerarmor\paframe01.bgsm",8,7
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\architecture\buildings\detailmetalresidential04.bgsm",8,7
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\setdressing\institute\institutecontrolpanels01.bgsm",8,7
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\setdressing\vault\vault_cryopipes_02.bgsm",8,7
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\vehicles\automotive\stationwagon01b_postwar.bgsm",8,7
d66cba7c52e70cc7df57d4810e37cbc9ad80e9f2,BSLightingShaderProperty,2,2151678473,33554545,"materials\gore\explodedmeattile.bgsm",8,7
fc81cb4f720f1706415c774c6421d16822382337,BSLightingShaderProperty,0,2151677952,33,"materials\architecture\buildings\buildingfoundation01.bgsm",8,7
6d87adde0bad3d47c2d0c92deb557493f29774a5,BSEffectShaderProperty,0,2147483848,32,"materials\interiors\institute\insglass02.bgem",8,6
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\actors\character\basehumanmale\basehumanskin.bgsm",8,6
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\architecture\buildings\cinderblockclean.bgsm",8,6
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\architecture\unique\lighthouse\lighthousefloor01.bgsm",8,6
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\props\smithingtools\smithingtoolsaw01.bgsm",8,6
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"tex_1d70c91dc316bcee215a37652908411139c920f0",8,6
acf3ccf76ef9b54ec75e0cddbd3391e8343070bd,BSLightingShaderProperty,0,2151678467,129,"materials\armor\highschooloutfit\prewarunderarmor.bgsm",8,6
b12ea12af5efa139572e5b90084e57fafa689359,BSLightingShaderProperty,1,2151678595,129,"materials\armor\fieldscribe\fieldscribe.bgsm",8,6
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\architecture\buildings\detailinteriorresidentialint01.bgsm",8,6
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\architecture\buildings\wallpanelmetal01.bgsm",8,6
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\setdressing\metalchainlinkpost.bgsm",8,6
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_25defe6adf87d2d7588be55a3d762825eba5e634",8,6
002494f8d7d171bf8652ddb4d32fae25f784135e,BSLightingShaderProperty,0,2152202753,1,"materials\gore\gorehumanarm.bgsm",8,5
85655154dba1807d80bd29600f9d82ade5e1880d,BSLightingShaderProperty,0,2151677952,1,"materials\interiors\steamt\brickrr01.bgsm",8,5
9b67ac6a0bb5b1228e09ce8325808569b7cd8e2f,BSLightingShaderProperty,0,2353005057,67108905,"data\materials\landscape\roads\asphaltandswedgedecals01.bgsm",8,5
a854f114c22446204feffe7afd436bb8ff43c0b4,BSLightingShaderProperty,0,2353004545,9,"materials\interiors\vault\vault111\v111labelset03.bgsm",8,5
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\animobjects\pipboy\pipboy01.bgsm",8,5
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\railroadrifle\railroadriflecopper.bgsm",8,5
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_86a12101980faad3f4bb52e1db7970c24710031e",8,5
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_90c9ed8798c0ab91682e0a3b520fd890a1dc132f",8,5
f9961c0435d4e7f3ce9e4d25019db654e38c1f83,BSLightingShaderProperty,0,2151678472,33554481,"materials\landscape\plants\treesglowingsea.bgsm",8,5
0b76857a15e663dbda0de13c8e96cb7ec1c2dab7,BSLightingShaderProperty,0,2151678465,33,"materials\interiors\nautical\natmetalpanel01.bgsm",8,4
3a830e2b82794727a480dc5f41d3d1f60bb53262,BSLightingShaderProperty,0,2151678465,129,"tex_1451376d84f7a0d55bb653ac3f436f03a466ed2e",8,4
4b49a3e2c257fa592ab2bbac1499a8ebf35418e3,BSLightingShaderProperty,0,2151776257,33,"tex_fc042b029e04357c27d97b92f769322194f060b5",8,4
5e55f74b1fecf9026257f8c4687be5cb3e4dd673,BSLightingShaderProperty,0,2151678720,33,"tex_105b3ed3757adeb64ecc292475d735e3db7f0cf8",8,4
6ce6b412058eb383363b99e1a1e23fa9a405380e,BSLightingShaderProperty,1,2151678595,1,"materials\actors\powerarmor\pajetpack1.bgsm",8,4
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"tex_72e8fcf643310bb02f3cef1542ad081d975d8176",8,4
ae4ae070ba1de3c13ee108fe3cff9a08bea23d19,BSLightingShaderProperty,1,2353005185,41,"tex_7a6e5f0d1647c027b95dbe16965792a521a272b2",8,4
b12ea12af5efa139572e5b90084e57fafa689359,BSLightingShaderProperty,1,2151678595,129,"materials\armor\raider03\raider03body.bgsm",8,4
b675cf715251dd45e345822257abf1b28d9c11d7,BSLightingShaderProperty,0,2151678720,1,"materials\architecture\diamondcity\diamondchair01alpha.bgsm",8,4
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\actors\bloatfly\bloatfly.bgsm",8,4
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\setdressing\basketballhoop\basketballhoop01.bgsm",8,4
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\setdressing\greebs\reactor02.bgsm",8,4
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\minigun\minigunmeatgrinder.bgsm",8,4
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\missilelauncher\missilelaunchermag.bgsm",8,4
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_2f64c4c9b13d70c55df7469e9a56b7ccf71f9bf1",8,4
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_a27705a27fc2e2d9c20407706462776ce5f49a72",8,4
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_b4be27dd590740c85853437f387e8cf73a6e81c1",8,4
0b76857a15e663dbda0de13c8e96cb7ec1c2dab7,BSLightingShaderProperty,0,2151678465,33,"materials\setdressing\drivein\tempmaterial.bgsm",8,3
3b5f2355da33d4682ef78426d187c1691a8ef3ec,BSLightingShaderProperty,1,2151678601,49,"materials\vehicles\vertibird\vertibird07.bgsm",8,3
c8220f30b5783a404eec60c819fce74b128b7761,BSLightingShaderProperty,1,2151678593,33,"materials\actors\synths\gen2skin.bgsm",8,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\setdressing\institute\institutesink01.bgsm",8,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\setdressing\playerhouse\playerhouse_kitchenstove01.bgsm",8,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\handmade\syringer\syringerreceiver.bgsm",8,3
fc81cb4f720f1706415c774c6421d16822382337,BSLightingShaderProperty,0,2151677952,33,"materials\landscape\rockslab02.bgsm",8,3
0b76857a15e663dbda0de13c8e96cb7ec1c2dab7,BSLightingShaderProperty,0,2151678465,33,"tex_fee8c70bc7b43a65e5ccb7fbea1ca7750cd5813d",8,2
2ed72197d59e6e624c9b5c292a7cbf138c6754a6,BSLightingShaderProperty,0,2151678465,17,"tex_734c6e7a0ab68248bf8d1a9f7ab74e2a379d0295",8,2
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"tex_96ee57a99e0449ebc34a8d09ae25f8023b7bf203",8,2
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"tex_d78051bacf8112178a79c637ae71601522b73724",8,2
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"tex_e33eb1b2535d5c84da30714a748c914eb6d90c8d",8,2
acf3ccf76ef9b54ec75e0cddbd3391e8343070bd,BSLightingShaderProperty,0,2151678467,129,"materials\actors\yaoguai\body.bgsm",8,2
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\actors\robot\sentry\sentryarms.bgsm",8,2
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\creationclub\_shared\vrworkshop\furniture\vrpod03.bgsm",8,2
d8d594d594c5dd642d67765d53ecf13e81fd0474,BSEffectShaderProperty,0,2684354560,1073741824,"materials\props\parking_meter_set01.bgem",8,2
e13279e2e22077bff4a9f5b93e615d8c51e11a3d,BSLightingShaderProperty,1,2151678593,49,"materials\vehicles\vertibird\vertibird01alpha.bgsm",8,2
fd49005d4428a22a159690892c729cd73eda58e4,BSLightingShaderProperty,0,2353005312,33,"tex_a172955cc197ff0b20231cd2081d55e558c32f60",8,2
17fe02a3c4f5c89e5da7b0e2af580a4e7daeeca2,BSEffectShaderProperty,0,2684354720,1073741872,"materials\vehicles\vertibird\vertibirdglassbroken.bgem",8,1
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\setdressing\playerhouse_ruin\television_trailer.bgsm",8,1
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\props\briefcasedetonator\briefcasedetonator.bgsm",8,1
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\setdressing\playerhouse\playerhouse_crib01.bgsm",8,1
0a1a3153a521c54aab55bec445e782162eae7093,BSLightingShaderProperty,1,2151678609,67109025,"data\materials\architecture\buildings\woodtrimwhite01.bgsm",7,7
0b76857a15e663dbda0de13c8e96cb7ec1c2dab7,BSLightingShaderProperty,0,2151678465,33,"materials\architecture\buildings\bldgfutducts01.bgsm",7,7
0b76857a15e663dbda0de13c8e96cb7ec1c2dab7,BSLightingShaderProperty,0,2151678465,33,"materials\architecture\buildings\copperpanels01.bgsm",7,7
0b76857a15e663dbda0de13c8e96cb7ec1c2dab7,BSLightingShaderProperty,0,2151678465,33,"materials\architecture\swimmingpool\swimpoolwalls02.bgsm",7,7
0b76857a15e663dbda0de13c8e96cb7ec1c2dab7,BSLightingShaderProperty,0,2151678465,33,"materials\architecture\ussconstitution\constitutionboardsred01.bgsm",7,7
0b76857a15e663dbda0de13c8e96cb7ec1c2dab7,BSLightingShaderProperty,0,2151678465,33,"materials\interiors\subway\subfloor02.bgsm",7,7
0b76857a15e663dbda0de13c8e96cb7ec1c2dab7,BSLightingShaderProperty,0,2151678465,33,"materials\interiors\vault\istevator.bgsm",7,7
0b76857a15e663dbda0de13c8e96cb7ec1c2dab7,BSLightingShaderProperty,0,2151678465,33,"materials\landscape\ground\commonwealthdefault01.bgsm",7,7
0b76857a15e663dbda0de13c8e96cb7ec1c2dab7,BSLightingShaderProperty,0,2151678465,33,"materials\landscape\roads\concreteroadsrubble01.bgsm",7,7
0b76857a15e663dbda0de13c8e96cb7ec1c2dab7,BSLightingShaderProperty,0,2151678465,33,"materials\setdressing\metalchainlink.bgsm",7,7
0b76857a15e663dbda0de13c8e96cb7ec1c2dab7,BSLightingShaderProperty,0,2151678465,33,"materials\setdressing\rubble\hightechdebrispiles02.bgsm",7,7
0b76857a15e663dbda0de13c8e96cb7ec1c2dab7,BSLightingShaderProperty,0,2151678465,33,"materials\shared\cagemesh01.bgsm",7,7
0df8b0f9a40b105a15796d0fabea425b2e057d82,BSLightingShaderProperty,0,2353005057,41,"materials\landscape\ground\forestfloor01alpha.bgsm",7,7
197625f2fd3c8708812e3caa8da384f49659bdd2,BSLightingShaderProperty,0,2353004553,33,"tex_0a69b110db3a7d6e846869bd87a20a1f9161db40",7,7
2ed72197d59e6e624c9b5c292a7cbf138c6754a6,BSLightingShaderProperty,0,2151678465,17,"materials\landscape\plants\seaweed01.bgsm",7,7
2ed72197d59e6e624c9b5c292a7cbf138c6754a6,BSLightingShaderProperty,0,2151678465,17,"materials\setdressing\militarycot\militarycot01alphatested.bgsm",7,7
3842b8617d6bc8a1b10392aff1fbff37ca3475bd,BSLightingShaderProperty,0,2353005065,169,"data\materials\architecture\buildings\roofashphaltdecal01.bgsm",7,7
3924fa4259abca6c676d5d615f0e20b7004cf969,BSEffectShaderProperty,0,2684354752,1073741872,"materials\architecture\buildings\hightech\hittechglassexterior01.bgem",7,7
3a830e2b82794727a480dc5f41d3d1f60bb53262,BSLightingShaderProperty,0,2151678465,129,"materials\architecture\buildings\churchstonetrim01.bgsm",7,7
3a830e2b82794727a480dc5f41d3d1f60bb53262,BSLightingShaderProperty,0,2151678465,129,"materials\setdressing\garage\wrenchgarage01.bgsm",7,7
3bdddf3ecda0f80a65a768060177527dc63e4604,BSLightingShaderProperty,0,2151677960,33,"materials\landscape\roads\asphalt01.bgsm",7,7
3e5dae29b8b80eb46596da9f631da81d767bf47c,BSLightingShaderProperty,0,2151678481,1,"materials\architecture\buildings\hightech\hittechlongpanels_01.bgsm",7,7
4667c58d1dd8ec548886d280d395cb92c5c482f9,BSLightingShaderProperty,1,2353004673,1,"materials\landscape\roads\asphaltandswedgedecals01.bgsm",7,7
4c1bb0165cddb1f1a1376afc84fb926129150e33,BSLightingShaderProperty,1,2151678611,17,"materials\actors\powerarmor\t51body01.bgsm",7,7
674949b319768eb3ca814ea8b7d4d0151e72f08d,BSLightingShaderProperty,0,2151677960,1,"materials\interiors\building\bldwoodwall01.bgsm",7,7
6ca0478ac65e176b8c4ba1dc42f3645b18a4082a,BSLightingShaderProperty,1,2151678593,129,"materials\architecture\buildings\bronzemetaltrim01.bgsm",7,7
6ca0478ac65e176b8c4ba1dc42f3645b18a4082a,BSLightingShaderProperty,1,2151678593,129,"materials\architecture\buildings\hightech\hittechrooftop01.bgsm",7,7
6ca0478ac65e176b8c4ba1dc42f3645b18a4082a,BSLightingShaderProperty,1,2151678593,129,"materials\architecture\diamondcity\diamondcitydoors01.bgsm",7,7
6ca0478ac65e176b8c4ba1dc42f3645b18a4082a,BSLightingShaderProperty,1,2151678593,129,"materials\interiors\hightech\flatmetalpanels02a.bgsm",7,7
6ca0478ac65e176b8c4ba1dc42f3645b18a4082a,BSLightingShaderProperty,1,2151678593,129,"materials\setdressing\office\officefilecabinet01.bgsm",7,7
6ca0478ac65e176b8c4ba1dc42f3645b18a4082a,BSLightingShaderProperty,1,2151678593,129,"materials\setdressing\vaultboybobbleheads\vaultboy.bgsm",7,7
6f21066da831603778625cb101e9034ebfde726f,BSLightingShaderProperty,1,2151678609,1,"data\materials\architecture\buildings\woodtrimwhite01.bgsm",7,7
753b3855dffcaee588542abc74c367b72b24b873,BSLightingShaderProperty,0,2151678473,33,"materials\interiors\hightech\flatmetalsupports01a.bgsm",7,7
7af6d34cc707ab5cdad367bcf5fbbcc5bce63b23,BSLightingShaderProperty,0,2151678465,536870961,"materials\landscape\plants\deadshrub.bgsm",7,7
7cf2cded2d12e5a76bcc861a86a20ddfab6014c6,BSLightingShaderProperty,0,2353004545,33,"materials\landscape\rockslabtrim.bgsm",7,7
85655154dba1807d80bd29600f9d82ade5e1880d,BSLightingShaderProperty,0,2151677952,1,"materials\architecture\buildings\detailmetalresidential05rr.bgsm",7,7
85655154dba1807d80bd29600f9d82ade5e1880d,BSLightingShaderProperty,0,2151677952,1,"materials\architecture\shacks\shackplywood01.bgsm",7,7
85655154dba1807d80bd29600f9d82ade5e1880d,BSLightingShaderProperty,0,2151677952,1,"materials\interiors\building\bldfloorconcrete01.bgsm",7,7
85655154dba1807d80bd29600f9d82ade5e1880d,BSLightingShaderProperty,0,2151677952,1,"materials\interiors\hightech\flatmetalsupports01b.bgsm",7,7
85655154dba1807d80bd29600f9d82ade5e1880d,BSLightingShaderProperty,0,2151677952,1,"materials\interiors\utility\metalutilitydoor01.bgsm",7,7
85655154dba1807d80bd29600f9d82ade5e1880d,BSLightingShaderProperty,0,2151677952,1,"materials\interiors\vault\vltcatwalk01.bgsm",7,7
85655154dba1807d80bd29600f9d82ade5e1880d,BSLightingShaderProperty,0,2151677952,1,"materials\interiors\vault\vltnullforswap.bgsm",7,7
85655154dba1807d80bd29600f9d82ade5e1880d,BSLightingShaderProperty,0,2151677952,1,"materials\landscape\roads\swgrates01.bgsm",7,7
85655154dba1807d80bd29600f9d82ade5e1880d,BSLightingShaderProperty,0,2151677952,1,"materials\landscape\rocks\coastcliff01wet.bgsm",7,7
85655154dba1807d80bd29600f9d82ade5e1880d,BSLightingShaderProperty,0,2151677952,1,"materials\lod\neoclassicalwindowslod.bgsm",7,7
85655154dba1807d80bd29600f9d82ade5e1880d,BSLightingShaderProperty,0,2151677952,1,"materials\setdressing\signage\signclutter01.bgsm",7,7
85655154dba1807d80bd29600f9d82ade5e1880d,BSLightingShaderProperty,0,2151677952,1,"materials\setdressing\signage\signgenericcolor01.bgsm",7,7
85655154dba1807d80bd29600f9d82ade5e1880d,BSLightingShaderProperty,0,2151677952,1,"materials\setdressing\utilitypoles01alpha.bgsm",7,7
86523bf883a4d8db2b26949cde04c02a919c0d36,BSLightingShaderProperty,0,2151678464,33,"materials\architecture\diamondcity\diamondradiotowers01alpha.bgsm",7,7
86523bf883a4d8db2b26949cde04c02a919c0d36,BSLightingShaderProperty,0,2151678464,33,"materials\architecture\unique\bridge01\rebarmesh01.bgsm",7,7
8d972bf569b063998871411cbfd3e5a8028bfa0b,BSLightingShaderProperty,0,2151678464,17,"materials\landscape\plants\fern01.bgsm",7,7
9d23bf5a7b3ac32a0081ec8043d8e10bf7fba862,BSLightingShaderProperty,0,2151678465,49,"materials\lod\trees\maplebrancheslod.bgsm",7,7
9e79b3dc22d1318cb365756cda8f9280997ff51b,BSLightingShaderProperty,0,2151677953,33,"materials\interiors\building\bldplasterceiling01alpha.bgsm",7,7
a0c960e0ae3b03f329d12e7a707d6f7750af5621,BSLightingShaderProperty,1,2151678593,17,"materials\setdressing\vault\vault_shelf_01.bgsm",7,7
a0c960e0ae3b03f329d12e7a707d6f7750af5621,BSLightingShaderProperty,1,2151678593,17,"materials\vehicles\airplane\airplane_ext_01.bgsm",7,7
a0e247cd17686509fb3bbd1303649be3d9e14bb0,BSLightingShaderProperty,0,2353004563,2097152,"materials\actors\character\humanhair\hairshort_lgrad_8bit.bgsm",7,7
a2b9dbf406c2684db3117f8e01bdd7a9cde27a75,BSEffectShaderProperty,0,2684354752,1073741968,"materials\architecture\buildings\hightech\hittechglassexterior01.bgem",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\architecture\airport\airportpanels01.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\architecture\buildings\buildingfoundation01.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\architecture\buildings\metalbrisolefuturistic01.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\architecture\buildings\metalsiding01.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\architecture\diamondcity\diamondpipes01.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\architecture\unique\bridge01\bridgemetal01.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\interiors\hightech\metalceilingtiles02.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\interiors\prydwen\prygasbag02.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\interiors\utility\concreteelevatorwall01.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\landscape\pier\pierplanks01.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\lod\architecture\dam\damconcrete01lod.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\props\institute\institutetweezer.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\props\smithingtools\smithingtoolsaw02.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\setdressing\boats\boat04.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\setdressing\boats\boat06.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\setdressing\counter\counterfabric01.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\setdressing\moderndomestic\moderndomesticsidetable01dirty.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\setdressing\office\officefilecabinet01.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\setdressing\office\pencilpenchalk01.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\setdressing\shelving\genericshelvingwood.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\setdressing\signage\northendsignage.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\setdressing\signage\signstheater01.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\setdressing\stoneplaques01.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\setdressing\vault\vault_floormat_01.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\vehicles\automotive\frame02.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\vehicles\megaloader\megaloader01.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\vehicles\megaloader\megaloaderarms01.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"materials\weapons\handmade\piperifle\piperiflewood.bgsm",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"tex_7915356c4b2618afd8856ba1ebc7c9ede161a81f",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"tex_d4bf52702f96d1cc6eaa12ff1ae16ff3353ea0d8",7,7
a3992273089f0f685763994077a86b72480107b0,BSLightingShaderProperty,0,2151678465,1,"tex_e6ad23f350447763590a670218c1f864604c70f4",7,7
